index,BTC-nextTop10Top20x30x60,BTC-nextTop10Top20x30x60**,timestamp
2018-09-15,0.31395111253782715,0.22219591855323947,2023-12-26 15:44:01
2018-09-16,0.3120985240942039,0.22034333010961618,2023-12-26 15:44:01
2018-09-17,0.32736221753365036,0.23560702354906263,2023-12-26 15:44:01
2018-09-18,0.29842010386658646,0.20666490988199873,2023-12-26 15:44:01
2018-09-19,0.30166176348366325,0.20990656949907552,2023-12-26 15:44:01
2018-09-20,0.24533348977431388,0.15357829578972618,2023-12-26 15:44:01
2018-09-21,0.21936870726345567,0.14059590453429707,2023-12-26 15:44:01
2018-09-22,0.23269970657603378,0.14947792517995917,2023-12-26 15:44:01
2018-09-23,0.2047198848774905,0.12149810348141588,2023-12-26 15:44:01
2018-09-24,0.22055279888725085,0.14420589359980251,2023-12-26 15:44:01
2018-09-25,0.21372636026978836,0.13469993820121867,2023-12-26 15:44:01
2018-09-26,0.2140723378446865,0.1348437572227817,2023-12-26 15:44:01
2018-09-27,0.20814142872304037,0.12650551694946682,2023-12-26 15:44:01
2018-09-28,0.20940875180064075,0.12782596632971965,2023-12-26 15:44:01
2018-09-29,0.20580656348575,0.1252644152778202,2023-12-26 15:44:01
2018-09-30,0.20812880720435184,0.12799343344339117,2023-12-26 15:44:01
2018-10-01,0.20831903018170253,0.12800644441549605,2023-12-26 15:44:01
2018-10-02,0.2044488341815033,0.12413624841529683,2023-12-26 15:44:01
2018-10-03,0.2100815446866727,0.13180282007456315,2023-12-26 15:44:01
2018-10-04,0.2138204001839434,0.1361910848226369,2023-12-26 15:44:01
2018-10-05,0.21061321428832372,0.13419827114270902,2023-12-26 15:44:01
2018-10-06,0.21413932823498488,0.13679909517674113,2023-12-26 15:44:01
2018-10-07,0.20359146767050468,0.12625123461226093,2023-12-26 15:44:01
2018-10-08,0.19576718194740922,0.11842694888916547,2023-12-26 15:44:01
2018-10-09,0.20230523408200335,0.1249650010237596,2023-12-26 15:44:01
2018-10-10,0.20660253135467138,0.12926229829642763,2023-12-26 15:44:01
2018-10-11,0.24879674602210095,0.18614619364212528,2023-12-26 15:44:01
2018-10-12,0.23485164589995805,0.17917364358105384,2023-12-26 15:44:01
2018-10-13,0.2307156009330042,0.1771056210975769,2023-12-26 15:44:01
2018-10-14,0.24292180512368064,0.1845170448383219,2023-12-26 15:44:01
2018-10-15,0.24334030639795431,0.18493554611259558,2023-12-26 15:44:01
2018-10-16,0.239305128319007,0.18090036803364826,2023-12-26 15:44:01
2018-10-17,0.23750376234520368,0.17909900205984494,2023-12-26 15:44:01
2018-10-18,0.24394868591385696,0.18554392562849822,2023-12-26 15:44:01
2018-10-19,0.23683142155700496,0.18198529345007222,2023-12-26 15:44:01
2018-10-20,0.23638863544065455,0.18176390039189702,2023-12-26 15:44:01
2018-10-21,0.23809338659712595,0.18346865154836842,2023-12-26 15:44:01
2018-10-22,0.23755857802446198,0.18293384297570445,2023-12-26 15:44:01
2018-10-23,0.23614508604102205,0.18152035099226452,2023-12-26 15:44:01
2018-10-24,0.24441167504450337,0.18978693999574583,2023-12-26 15:44:01
2018-10-25,0.2467511148379762,0.19212637978921868,2023-12-26 15:44:01
2018-10-26,0.251891419746214,0.19469653224333758,2023-12-26 15:44:01
2018-10-27,0.26094407079526916,0.19922285776786516,2023-12-26 15:44:01
2018-10-28,0.25613991048787743,0.19441869746047344,2023-12-26 15:44:01
2018-10-29,0.27513452168654107,0.21341330865913702,2023-12-26 15:44:01
2018-10-30,0.27407307146218773,0.21235185843478369,2023-12-26 15:44:01
2018-10-31,0.27160144707183764,0.2098802340444336,2023-12-26 15:44:01
2018-11-01,0.26854310869979625,0.2068218956723922,2023-12-26 15:44:01
2018-11-02,0.24900192665682916,0.19705130465090867,2023-12-26 15:44:01
2018-11-03,0.24807938283676537,0.19659003274087677,2023-12-26 15:44:01
2018-11-04,0.2082152842760107,0.1567259341801221,2023-12-26 15:44:01
2018-11-05,0.20747469836027974,0.15716363039940445,2023-12-26 15:44:01
2018-11-06,0.16650727723716682,0.11619620927629154,2023-12-26 15:44:01
2018-11-07,0.18854893875720605,0.13034252334170593,2023-12-26 15:44:01
2018-11-08,0.19644367436799376,0.13470771088286604,2023-12-26 15:44:01
2018-11-09,0.20246146429656137,0.13771660584714984,2023-12-26 15:44:01
2018-11-10,0.20073250027687,0.13722830621661752,2023-12-26 15:44:01
2018-11-11,0.1979532957118093,0.136322462565997,2023-12-26 15:44:01
2018-11-12,0.19620735077693321,0.13341820691533968,2023-12-26 15:44:01
2018-11-13,0.20090993513933056,0.13816753954805605,2023-12-26 15:44:01
2018-11-14,0.20321080587980897,0.14019408758203644,2023-12-26 15:44:01
2018-11-15,0.20476907213391984,0.14100539101210086,2023-12-26 15:44:01
2018-11-16,0.21189600938671188,0.14302663645681213,2023-12-26 15:44:01
